X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,season,rain_present,fire_weather_score,dryness_index,wind_effect,fuel_moisture_deficit,month_num,month_sin,month_cos,day_num,day_sin,day_cos,location_cluster
1,4,sep,sun,91.0,276.3,825.1,7.1,14.5,76,7.6,0.0,3.71,Autumn,0,1199.5,0.18831168831168832,110.19999999999999,3.5883116883116886,9,-1.0,-1.8369701987210297e-16,7,-2.4492935982947064e-16,1.0,1
6,5,feb,tue,75.1,4.4,16.2,1.9,4.6,82,6.3,0.0,5.39,Winter,0,97.60000000000001,0.05542168674698795,28.979999999999997,0.05301204819277109,2,0.8660254037844386,0.5000000000000001,2,0.9749279121818236,-0.22252093395631434,2
6,4,feb,tue,75.1,4.4,16.2,1.9,5.1,77,5.4,0.0,2.14,Winter,0,97.60000000000001,0.06538461538461537,27.54,0.05641025641025642,2,0.8660254037844386,0.5000000000000001,2,0.9749279121818236,-0.22252093395631434,2
2,2,feb,sat,79.5,3.6,15.3,1.8,4.6,59,0.9,0.0,6.84,Winter,0,100.19999999999999,0.07666666666666666,4.14,0.060000000000000005,2,0.8660254037844386,0.5000000000000001,6,-0.7818314824680299,0.6234898018587334,1
6,5,mar,mon,87.2,15.1,36.9,7.1,10.2,45,5.8,0.0,3.18,Spring,0,146.29999999999998,0.2217391304347826,59.16,0.3282608695652174,3,1.0,6.123233995736766e-17,1,0.7818314824680298,0.6234898018587336,2
3,4,mar,wed,90.2,18.5,41.1,7.3,11.2,41,5.4,0.0,5.55,Spring,0,157.10000000000002,0.26666666666666666,60.48,0.44047619047619047,3,1.0,6.123233995736766e-17,3,0.43388373911755823,-0.900968867902419,3
6,5,mar,thu,91.3,20.6,43.5,8.5,13.3,27,3.6,0.0,6.61,Spring,0,163.9,0.47500000000000003,47.88,0.7357142857142858,3,1.0,6.123233995736766e-17,4,-0.433883739117558,-0.9009688679024191,2
6,3,apr,sun,91.0,14.6,25.6,12.3,13.7,33,9.4,0.0,61.13,Spring,0,143.5,0.4029411764705882,128.78,0.4294117647058823,4,0.8660254037844387,-0.4999999999999998,7,-2.4492935982947064e-16,1.0,2
5,4,apr,sun,91.0,14.6,25.6,12.3,17.6,27,5.8,0.0,0.0,Spring,0,143.5,0.6285714285714287,102.08,0.5214285714285715,4,0.8660254037844387,-0.4999999999999998,7,-2.4492935982947064e-16,1.0,3
4,3,may,fri,89.6,25.4,73.7,5.7,18.0,40,4.0,0.0,38.48,Spring,0,194.39999999999998,0.43902439024390244,72.0,0.6195121951219512,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279121818236,-0.2225209339563146,3
8,3,jun,mon,88.2,96.2,229.0,4.7,14.3,79,4.0,0.0,1.94,Summer,0,418.09999999999997,0.17875000000000002,57.2,1.2025000000000001,6,1.2246467991473532e-16,-1.0,1,0.7818314824680298,0.6234898018587336,2
9,4,jun,sat,90.5,61.1,252.6,9.4,24.5,50,3.1,0.0,70.32,Summer,0,413.59999999999997,0.4803921568627451,75.95,1.1980392156862745,6,1.2246467991473532e-16,-1.0,6,-0.7818314824680299,0.6234898018587334,0
4,3,jun,thu,93.0,103.8,316.7,10.8,26.4,35,2.7,0.0,10.08,Summer,0,524.3,0.7333333333333333,71.28,2.8833333333333333,6,1.2246467991473532e-16,-1.0,4,-0.433883739117558,-0.9009688679024191,3
2,5,jun,thu,93.7,121.7,350.2,18.0,22.7,40,9.4,0.0,3.19,Summer,0,583.6,0.5536585365853658,213.38,2.9682926829268292,6,1.2246467991473532e-16,-1.0,4,-0.433883739117558,-0.9009688679024191,1
4,3,jul,thu,93.5,85.3,395.0,9.9,27.2,28,1.3,0.0,1.76,Summer,0,583.6999999999999,0.9379310344827586,35.36,2.9413793103448276,7,-0.4999999999999997,-0.8660254037844388,4,-0.433883739117558,-0.9009688679024191,3
4,3,jul,sun,93.7,101.3,423.4,14.7,26.1,45,4.0,0.0,7.36,Summer,0,633.1,0.5673913043478261,104.4,2.2021739130434783,7,-0.4999999999999997,-0.8660254037844388,7,-2.4492935982947064e-16,1.0,3
7,4,jul,sun,93.7,101.3,423.4,14.7,18.2,82,4.5,0.0,2.21,Summer,0,633.1,0.21927710843373494,81.89999999999999,1.2204819277108434,7,-0.4999999999999997,-0.8660254037844388,7,-2.4492935982947064e-16,1.0,2
7,4,jul,mon,89.2,103.9,431.6,6.4,22.6,57,4.9,0.0,278.53,Summer,0,631.1,0.3896551724137931,110.74000000000001,1.7913793103448277,7,-0.4999999999999997,-0.8660254037844388,1,0.7818314824680298,0.6234898018587336,2
9,9,jul,thu,93.2,114.4,560.0,9.5,30.2,25,4.5,0.0,2.75,Summer,0,777.1,1.1615384615384614,135.9,4.4,7,-0.4999999999999997,-0.8660254037844388,4,-0.433883739117558,-0.9009688679024191,0
4,3,jul,thu,93.2,114.4,560.0,9.5,30.2,22,4.9,0.0,0.0,Summer,0,777.1,1.3130434782608695,147.98000000000002,4.9739130434782615,7,-0.4999999999999997,-0.8660254037844388,4,-0.433883739117558,-0.9009688679024191,3
3,4,aug,sun,94.9,130.3,587.1,14.1,23.4,40,5.8,0.0,1.29,Summer,0,826.4000000000001,0.5707317073170731,135.72,3.178048780487805,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,3
8,6,aug,sun,94.9,130.3,587.1,14.1,31.0,27,5.4,0.0,0.0,Summer,0,826.4000000000001,1.1071428571428572,167.4,4.653571428571429,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,0
2,5,aug,sun,94.9,130.3,587.1,14.1,33.1,25,4.0,0.0,26.43,Summer,0,826.4000000000001,1.2730769230769232,132.4,5.011538461538462,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,1
2,4,aug,mon,95.0,135.5,596.3,21.3,30.6,28,3.6,0.0,2.07,Summer,0,848.0999999999999,1.0551724137931036,110.16000000000001,4.672413793103448,8,-0.8660254037844385,-0.5000000000000004,1,0.7818314824680298,0.6234898018587336,1
5,4,aug,tue,95.1,141.3,605.8,17.7,24.1,43,6.3,0.0,2.0,Summer,0,859.9,0.5477272727272727,151.83,3.2113636363636364,8,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,3
5,4,aug,tue,95.1,141.3,605.8,17.7,26.4,34,3.6,0.0,16.4,Summer,0,859.9,0.7542857142857142,95.03999999999999,4.037142857142857,8,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,3
4,4,aug,tue,95.1,141.3,605.8,17.7,19.4,71,7.6,0.0,46.7,Summer,0,859.9,0.26944444444444443,147.43999999999997,1.9625000000000001,8,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,3
4,4,aug,wed,95.1,141.3,605.8,17.7,20.6,58,1.3,0.0,0.0,Summer,0,859.9,0.3491525423728814,26.78,2.3949152542372882,8,-0.8660254037844385,-0.5000000000000004,3,0.43388373911755823,-0.900968867902419,3
4,4,aug,wed,95.1,141.3,605.8,17.7,28.7,33,4.0,0.0,0.0,Summer,0,859.9,0.8441176470588235,114.8,4.155882352941177,8,-0.8660254037844385,-0.5000000000000004,3,0.43388373911755823,-0.900968867902419,3
4,4,aug,thu,95.8,152.0,624.1,13.8,32.4,21,4.5,0.0,0.0,Summer,0,885.7,1.4727272727272727,145.79999999999998,6.909090909090909,8,-0.8660254037844385,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,3
1,3,aug,fri,95.9,158.0,633.6,11.3,32.4,27,2.2,0.0,0.0,Summer,0,898.8,1.157142857142857,71.28,5.642857142857143,8,-0.8660254037844385,-0.5000000000000004,5,-0.9749279121818236,-0.2225209339563146,1
1,3,aug,fri,95.9,158.0,633.6,11.3,27.5,29,4.5,0.0,43.32,Summer,0,898.8,0.9166666666666666,123.75,5.266666666666667,8,-0.8660254037844385,-0.5000000000000004,5,-0.9749279121818236,-0.2225209339563146,1
6,6,aug,sat,96.0,164.0,643.0,14.0,30.8,30,4.9,0.0,8.59,Summer,0,917.0,0.9935483870967742,150.92000000000002,5.290322580645161,8,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,2
6,6,aug,mon,96.2,175.5,661.8,16.8,23.9,42,2.2,0.0,0.0,Summer,0,950.3,0.555813953488372,52.58,4.0813953488372094,8,-0.8660254037844385,-0.5000000000000004,1,0.7818314824680298,0.6234898018587336,2
4,5,aug,mon,96.2,175.5,661.8,16.8,32.6,26,3.1,0.0,2.77,Summer,0,950.3,1.2074074074074075,101.06,6.5,8,-0.8660254037844385,-0.5000000000000004,1,0.7818314824680298,0.6234898018587336,3
3,4,aug,tue,96.1,181.1,671.2,14.3,32.3,27,2.2,0.0,14.68,Summer,0,962.7,1.1535714285714285,71.06,6.4678571428571425,8,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,3
6,5,aug,tue,96.1,181.1,671.2,14.3,33.3,26,2.7,0.0,40.54,Summer,0,962.7,1.2333333333333332,89.91,6.707407407407407,8,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,2
7,5,aug,tue,96.1,181.1,671.2,14.3,27.3,63,4.9,6.4,10.82,Summer,1,962.7,0.4265625,133.77,2.8296875,8,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,2
8,6,aug,tue,96.1,181.1,671.2,14.3,21.6,65,4.9,0.8,0.0,Summer,1,962.7,0.32727272727272727,105.84000000000002,2.7439393939393937,8,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,0
7,5,aug,tue,96.1,181.1,671.2,14.3,21.6,65,4.9,0.8,0.0,Summer,1,962.7,0.32727272727272727,105.84000000000002,2.7439393939393937,8,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,2
4,4,aug,tue,96.1,181.1,671.2,14.3,20.7,69,4.9,0.4,0.0,Summer,1,962.7,0.2957142857142857,101.43,2.587142857142857,8,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,3
2,4,aug,wed,94.5,139.4,689.1,20.0,29.2,30,4.9,0.0,1.95,Summer,0,943.0,0.9419354838709677,143.08,4.496774193548387,8,-0.8660254037844385,-0.5000000000000004,3,0.43388373911755823,-0.900968867902419,1
4,3,aug,wed,94.5,139.4,689.1,20.0,28.9,29,4.9,0.0,49.59,Summer,0,943.0,0.9633333333333333,141.61,4.6466666666666665,8,-0.8660254037844385,-0.5000000000000004,3,0.43388373911755823,-0.900968867902419,3
1,2,aug,thu,91.0,163.2,744.4,10.1,26.7,35,1.8,0.0,5.8,Summer,0,1008.6999999999999,0.7416666666666667,48.06,4.533333333333333,8,-0.8660254037844385,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,1
1,2,aug,fri,91.0,166.9,752.6,7.1,18.5,73,8.5,0.0,0.0,Summer,0,1017.6,0.25,157.25,2.2554054054054054,8,-0.8660254037844385,-0.5000000000000004,5,-0.9749279121818236,-0.2225209339563146,1
2,4,aug,fri,91.0,166.9,752.6,7.1,25.9,41,3.6,0.0,0.0,Summer,0,1017.6,0.6166666666666666,93.24,3.973809523809524,8,-0.8660254037844385,-0.5000000000000004,5,-0.9749279121818236,-0.2225209339563146,1
1,2,aug,fri,91.0,166.9,752.6,7.1,25.9,41,3.6,0.0,0.0,Summer,0,1017.6,0.6166666666666666,93.24,3.973809523809524,8,-0.8660254037844385,-0.5000000000000004,5,-0.9749279121818236,-0.2225209339563146,1
5,4,aug,fri,91.0,166.9,752.6,7.1,21.1,71,7.6,1.4,2.17,Summer,1,1017.6,0.29305555555555557,160.36,2.3180555555555555,8,-0.8660254037844385,-0.5000000000000004,5,-0.9749279121818236,-0.2225209339563146,3
6,5,aug,fri,91.0,166.9,752.6,7.1,18.2,62,5.4,0.0,0.43,Summer,0,1017.6,0.28888888888888886,98.28,2.649206349206349,8,-0.8660254037844385,-0.5000000000000004,5,-0.9749279121818236,-0.2225209339563146,2
8,6,aug,sun,81.6,56.7,665.6,1.9,27.8,35,2.7,0.0,0.0,Summer,0,805.8000000000001,0.7722222222222223,75.06,1.5750000000000002,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,0
4,3,aug,sun,81.6,56.7,665.6,1.9,27.8,32,2.7,0.0,6.44,Summer,0,805.8000000000001,0.8424242424242424,75.06,1.7181818181818183,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,3
2,4,aug,sun,81.6,56.7,665.6,1.9,21.9,71,5.8,0.0,54.29,Summer,0,805.8000000000001,0.30416666666666664,127.01999999999998,0.7875000000000001,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,1
7,4,aug,sun,81.6,56.7,665.6,1.9,21.2,70,6.7,0.0,11.16,Summer,0,805.8000000000001,0.29859154929577464,142.04,0.7985915492957747,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,2
1,4,aug,sat,94.4,146.0,614.7,11.3,25.6,42,4.0,0.0,0.0,Summer,0,866.4,0.5953488372093023,102.4,3.395348837209302,8,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,1
6,3,nov,tue,79.5,3.0,106.7,1.1,11.8,31,4.5,0.0,0.0,Autumn,0,190.29999999999998,0.36875,53.1,0.09375,11,-0.5000000000000004,0.8660254037844384,2,0.9749279121818236,-0.22252093395631434,2
